;Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
5053;raw_000003_000013.ppm;85;72;8;7;78;66;3
5054;raw_000003_000014.ppm;86;74;8;7;79;67;3
5055;raw_000003_000015.ppm;89;78;7;7;81;71;3
5056;raw_000003_000016.ppm;94;81;9;7;86;73;3
5057;raw_000003_000017.ppm;97;83;9;7;89;76;3
5058;raw_000003_000018.ppm;100;85;9;7;92;78;3
5059;raw_000003_000019.ppm;105;88;10;7;96;81;3
5060;raw_000003_000020.ppm;107;94;9;9;98;86;3
5061;raw_000003_000021.ppm;111;97;10;9;102;89;3
5062;raw_000003_000022.ppm;116;99;11;8;106;91;3
5063;raw_000003_000023.ppm;119;104;10;9;109;95;3
5064;raw_000003_000024.ppm;122;109;10;10;112;99;3
5065;raw_000003_000025.ppm;129;112;12;10;118;102;3
5066;raw_000003_000026.ppm;133;116;12;10;122;106;3
5067;raw_000003_000027.ppm;141;121;13;10;129;110;3
5068;raw_000003_000028.ppm;147;129;13;12;135;117;3
5069;raw_000003_000029.ppm;154;132;13;11;141;121;3
5070;raw_000003_000030.ppm;31;28;6;5;26;23;3
5071;raw_000003_000031.ppm;31;29;6;5;26;24;3
5072;raw_000003_000032.ppm;30;29;5;5;25;24;3
5073;raw_000003_000033.ppm;33;31;6;6;27;26;3
5074;raw_000003_000034.ppm;33;32;5;6;27;27;3
5075;raw_000003_000035.ppm;34;33;5;6;29;28;3
5076;raw_000003_000036.ppm;36;32;6;5;31;27;3
5077;raw_000003_000037.ppm;36;34;5;6;30;29;3
5078;raw_000003_000038.ppm;37;34;6;5;32;28;3
5079;raw_000003_000039.ppm;39;35;6;5;34;30;3
5080;raw_000003_000040.ppm;39;36;6;5;34;30;3
5081;raw_000003_000041.ppm;40;38;5;6;35;33;3
5082;raw_000003_000042.ppm;43;39;6;5;38;34;3
5083;raw_000003_000043.ppm;43;39;6;5;38;34;3
5084;raw_000003_000044.ppm;45;41;6;6;40;36;3
5085;raw_000003_000045.ppm;47;43;5;6;41;38;3
5086;raw_000003_000046.ppm;50;43;6;5;45;38;3
5087;raw_000003_000047.ppm;52;46;6;5;47;40;3
5088;raw_000003_000048.ppm;54;49;5;6;48;43;3
5089;raw_000003_000049.ppm;57;49;6;5;52;44;3
5090;raw_000003_000050.ppm;58;54;5;5;53;48;3
5091;raw_000003_000051.ppm;63;57;5;5;58;52;3
5092;raw_000003_000052.ppm;70;61;7;6;64;55;3
5093;raw_000003_000053.ppm;74;66;6;6;68;60;3
5094;raw_000003_000054.ppm;81;71;7;6;74;65;3
5095;raw_000003_000055.ppm;91;80;8;7;83;73;3
5096;raw_000003_000056.ppm;102;90;9;8;93;82;3
5097;raw_000003_000057.ppm;112;100;9;9;103;92;3
5098;raw_000003_000058.ppm;131;117;12;10;120;107;3
5099;raw_000003_000059.ppm;151;134;13;11;138;123;3
5100;raw_000003_000060.ppm;44;40;6;6;39;35;3
5101;raw_000003_000061.ppm;44;39;6;5;39;34;3
5102;raw_000003_000062.ppm;44;40;5;5;38;34;3
5103;raw_000003_000063.ppm;46;41;5;6;41;36;3
5104;raw_000003_000064.ppm;46;43;6;6;41;37;3
5105;raw_000003_000065.ppm;48;43;6;5;43;38;3
5106;raw_000003_000066.ppm;49;44;6;6;44;39;3
5107;raw_000003_000067.ppm;51;45;6;6;45;39;3
5108;raw_000003_000068.ppm;51;45;5;5;45;39;3
5109;raw_000003_000069.ppm;53;46;6;5;47;40;3
5110;raw_000003_000070.ppm;53;47;5;5;48;42;3
5111;raw_000003_000071.ppm;56;50;6;6;51;44;3
5112;raw_000003_000072.ppm;57;51;5;6;52;46;3
5113;raw_000003_000073.ppm;59;52;5;5;53;46;3
5114;raw_000003_000074.ppm;61;53;6;5;56;48;3
5115;raw_000003_000075.ppm;62;54;6;5;57;49;3
5116;raw_000003_000076.ppm;64;56;6;6;59;51;3
5117;raw_000003_000077.ppm;67;58;6;6;61;52;3
5118;raw_000003_000078.ppm;71;59;7;5;64;53;3
5119;raw_000003_000079.ppm;73;61;7;5;67;55;3
5120;raw_000003_000080.ppm;76;64;7;6;70;58;3
5121;raw_000003_000081.ppm;79;64;7;6;72;59;3
5122;raw_000003_000082.ppm;85;68;8;6;78;62;3
5123;raw_000003_000083.ppm;92;71;9;6;84;65;3
5124;raw_000003_000084.ppm;96;75;9;7;88;69;3
5125;raw_000003_000085.ppm;100;81;9;8;92;74;3
5126;raw_000003_000086.ppm;107;86;9;8;98;78;3
5127;raw_000003_000087.ppm;115;93;10;9;105;84;3
5128;raw_000003_000088.ppm;123;98;11;9;113;90;3
5129;raw_000003_000089.ppm;133;106;11;9;121;97;3
5130;raw_000003_000090.ppm;30;29;5;6;25;24;3
5131;raw_000003_000091.ppm;32;30;6;5;26;24;3
5132;raw_000003_000092.ppm;33;32;6;5;28;27;3
5133;raw_000003_000093.ppm;33;33;5;5;28;27;3
5134;raw_000003_000094.ppm;35;34;5;6;29;29;3
5135;raw_000003_000095.ppm;36;34;6;6;30;29;3
5136;raw_000003_000096.ppm;35;36;5;6;30;30;3
5137;raw_000003_000097.ppm;35;36;5;6;30;30;3
5138;raw_000003_000098.ppm;37;37;6;6;32;31;3
5139;raw_000003_000099.ppm;39;37;6;5;33;31;3
5140;raw_000003_000100.ppm;40;39;6;6;34;33;3
5141;raw_000003_000101.ppm;40;39;5;5;35;34;3
5142;raw_000003_000102.ppm;42;40;6;5;37;35;3
5143;raw_000003_000103.ppm;42;41;5;5;36;35;3
5144;raw_000003_000104.ppm;44;41;6;5;38;36;3
5145;raw_000003_000105.ppm;43;42;5;5;38;37;3
5146;raw_000003_000106.ppm;46;43;6;5;40;38;3
5147;raw_000003_000107.ppm;48;46;6;5;43;40;3
5148;raw_000003_000108.ppm;50;47;6;5;45;42;3
5149;raw_000003_000109.ppm;54;50;6;5;49;45;3
5150;raw_000003_000110.ppm;57;54;6;6;51;48;3
5151;raw_000003_000111.ppm;59;57;6;6;54;51;3
5152;raw_000003_000112.ppm;64;61;6;6;58;55;3
5153;raw_000003_000113.ppm;70;63;7;5;64;57;3
5154;raw_000003_000114.ppm;77;69;7;6;71;63;3
5155;raw_000003_000115.ppm;86;74;8;7;78;67;3
5156;raw_000003_000116.ppm;88;80;7;7;81;73;3
5157;raw_000003_000117.ppm;95;88;9;7;87;81;3
5158;raw_000003_000118.ppm;110;104;9;9;100;94;3
5159;raw_000003_000119.ppm;141;128;13;11;129;117;3
5160;raw_000003_000120.ppm;39;37;5;6;34;32;3
5161;raw_000003_000121.ppm;40;38;6;6;35;33;3
5162;raw_000003_000122.ppm;40;38;5;5;35;33;3
5163;raw_000003_000123.ppm;41;39;5;6;36;34;3
5164;raw_000003_000124.ppm;42;39;6;6;37;34;3
5165;raw_000003_000125.ppm;41;39;5;5;36;34;3
5166;raw_000003_000126.ppm;43;41;6;6;38;36;3
5167;raw_000003_000127.ppm;43;41;5;5;38;36;3
5168;raw_000003_000128.ppm;45;42;6;5;40;37;3
5169;raw_000003_000129.ppm;47;45;5;6;42;40;3
5170;raw_000003_000130.ppm;48;45;5;5;43;40;3
5171;raw_000003_000131.ppm;50;46;6;5;45;41;3
5172;raw_000003_000132.ppm;50;47;5;5;45;42;3
5173;raw_000003_000133.ppm;51;48;5;5;46;43;3
5174;raw_000003_000134.ppm;54;50;6;5;49;45;3
5175;raw_000003_000135.ppm;54;51;5;5;49;46;3
5176;raw_000003_000136.ppm;55;52;5;5;50;47;3
5177;raw_000003_000137.ppm;58;56;6;6;53;51;3
5178;raw_000003_000138.ppm;59;57;5;5;54;52;3
5179;raw_000003_000139.ppm;61;59;6;6;56;54;3
5180;raw_000003_000140.ppm;64;60;6;5;59;55;3
5181;raw_000003_000141.ppm;64;62;5;6;59;57;3
5182;raw_000003_000142.ppm;71;67;7;6;65;61;3
5183;raw_000003_000143.ppm;75;71;7;7;69;65;3
5184;raw_000003_000144.ppm;79;73;7;6;72;67;3
5185;raw_000003_000145.ppm;83;76;8;6;76;70;3
5186;raw_000003_000146.ppm;88;83;8;7;81;76;3
5187;raw_000003_000147.ppm;95;91;8;8;87;83;3
5188;raw_000003_000148.ppm;104;97;10;9;95;89;3
5189;raw_000003_000149.ppm;111;106;10;10;102;97;3
5190;raw_000003_000150.ppm;30;31;5;6;25;26;3
5191;raw_000003_000151.ppm;31;31;5;6;26;26;3
5192;raw_000003_000152.ppm;33;31;5;6;28;26;3
5193;raw_000003_000153.ppm;35;31;6;5;29;26;3
5194;raw_000003_000154.ppm;35;32;6;6;30;27;3
5195;raw_000003_000155.ppm;36;31;6;5;31;26;3
5196;raw_000003_000156.ppm;36;33;5;6;30;27;3
5197;raw_000003_000157.ppm;38;31;6;5;33;26;3
5198;raw_000003_000158.ppm;37;33;6;5;32;28;3
5199;raw_000003_000159.ppm;36;33;6;5;31;28;3
5200;raw_000003_000160.ppm;36;34;5;6;30;29;3
5201;raw_000003_000161.ppm;38;36;6;5;33;30;3
5202;raw_000003_000162.ppm;40;37;6;5;35;32;3
5203;raw_000003_000163.ppm;41;39;5;6;35;34;3
5204;raw_000003_000164.ppm;45;41;6;6;40;36;3
5205;raw_000003_000165.ppm;46;41;6;5;41;36;3
5206;raw_000003_000166.ppm;46;43;5;6;41;38;3
5207;raw_000003_000167.ppm;48;45;5;6;43;40;3
5208;raw_000003_000168.ppm;51;47;5;6;46;42;3
5209;raw_000003_000169.ppm;54;50;6;6;49;45;3
5210;raw_000003_000170.ppm;55;51;5;6;50;45;3
5211;raw_000003_000171.ppm;59;52;6;6;54;47;3
5212;raw_000003_000172.ppm;61;55;6;5;55;49;3
5213;raw_000003_000173.ppm;65;60;5;6;59;54;3
5214;raw_000003_000174.ppm;71;64;7;6;65;59;3
5215;raw_000003_000175.ppm;77;71;6;6;70;65;3
5216;raw_000003_000176.ppm;84;76;7;7;77;70;3
5217;raw_000003_000177.ppm;94;84;8;7;86;77;3
5218;raw_000003_000178.ppm;105;95;10;9;96;87;3
5219;raw_000003_000179.ppm;116;104;11;9;106;95;3
5220;raw_000003_000180.ppm;36;34;5;6;31;29;3
5221;raw_000003_000181.ppm;38;35;6;6;33;30;3
5222;raw_000003_000182.ppm;38;37;5;6;32;31;3
5223;raw_000003_000183.ppm;38;37;5;5;32;31;3
5224;raw_000003_000184.ppm;40;38;6;6;35;33;3
5225;raw_000003_000185.ppm;39;38;5;6;34;33;3
5226;raw_000003_000186.ppm;41;39;6;6;36;34;3
5227;raw_000003_000187.ppm;42;40;5;6;37;35;3
5228;raw_000003_000188.ppm;44;40;6;6;39;35;3
5229;raw_000003_000189.ppm;42;38;5;5;37;33;3
5230;raw_000003_000190.ppm;45;41;6;6;40;36;3
5231;raw_000003_000191.ppm;45;43;6;6;40;37;3
5232;raw_000003_000192.ppm;46;43;6;6;41;38;3
5233;raw_000003_000193.ppm;47;43;5;5;42;38;3
5234;raw_000003_000194.ppm;48;45;5;5;43;40;3
5235;raw_000003_000195.ppm;51;47;5;5;46;42;3
5236;raw_000003_000196.ppm;52;50;5;6;47;45;3
5237;raw_000003_000197.ppm;53;50;5;5;48;45;3
5238;raw_000003_000198.ppm;59;54;6;6;54;49;3
5239;raw_000003_000199.ppm;60;55;5;5;55;50;3
5240;raw_000003_000200.ppm;63;59;5;6;58;54;3
5241;raw_000003_000201.ppm;68;62;6;5;61;56;3
5242;raw_000003_000202.ppm;72;68;6;6;66;62;3
5243;raw_000003_000203.ppm;80;72;7;6;73;65;3
5244;raw_000003_000204.ppm;85;75;7;6;78;69;3
5245;raw_000003_000205.ppm;96;85;8;8;88;78;3
5246;raw_000003_000206.ppm;107;94;10;9;98;86;3
5247;raw_000003_000207.ppm;122;107;10;9;112;98;3
5248;raw_000003_000208.ppm;136;121;12;11;125;111;3
5249;raw_000003_000209.ppm;169;147;15;12;155;135;3
5250;raw_000004_000000.ppm;27;26;5;5;22;20;4
5251;raw_000004_000001.ppm;28;27;5;6;23;22;4
5252;raw_000004_000002.ppm;29;26;6;5;24;21;4
5253;raw_000004_000003.ppm;28;27;5;6;23;22;4
5254;raw_000004_000004.ppm;28;26;5;5;23;21;4
5255;raw_000004_000005.ppm;31;27;6;5;26;22;4
5256;raw_000004_000006.ppm;31;28;6;6;26;23;4
5257;raw_000004_000007.ppm;31;28;6;6;26;23;4
5258;raw_000004_000008.ppm;31;29;5;6;26;24;4
5259;raw_000004_000009.ppm;34;32;6;6;29;26;4
5260;raw_000004_000010.ppm;36;33;5;6;31;28;4
5261;raw_000004_000011.ppm;37;34;5;6;32;29;4
5262;raw_000004_000012.ppm;38;34;5;6;32;29;4
5263;raw_000004_000013.ppm;40;34;6;6;34;29;4
5264;raw_000004_000014.ppm;39;34;5;5;34;29;4
5265;raw_000004_000015.ppm;42;36;6;5;37;31;4
5266;raw_000004_000016.ppm;45;39;6;5;40;34;4
5267;raw_000004_000017.ppm;47;42;5;5;41;36;4
5268;raw_000004_000018.ppm;50;45;5;5;45;40;4
5269;raw_000004_000019.ppm;55;49;6;5;49;43;4
5270;raw_000004_000020.ppm;56;51;6;6;51;46;4
5271;raw_000004_000021.ppm;59;54;5;5;54;49;4
5272;raw_000004_000022.ppm;64;57;6;5;59;52;4
5273;raw_000004_000023.ppm;70;61;6;5;64;56;4
5274;raw_000004_000024.ppm;76;69;6;6;70;63;4
5275;raw_000004_000025.ppm;86;75;8;6;79;69;4
5276;raw_000004_000026.ppm;97;87;8;7;89;80;4
5277;raw_000004_000027.ppm;111;100;9;8;102;92;4
5278;raw_000004_000028.ppm;131;119;12;11;120;109;4
5279;raw_000004_000029.ppm;166;152;15;14;152;139;4
5280;raw_000004_000030.ppm;29;31;5;6;24;26;4
5281;raw_000004_000031.ppm;31;30;6;5;25;25;4
5282;raw_000004_000032.ppm;31;31;5;6;26;26;4
5283;raw_000004_000033.ppm;33;31;6;5;28;25;4
5284;raw_000004_000034.ppm;34;32;5;6;29;27;4
5285;raw_000004_000035.ppm;36;33;6;6;30;27;4
5286;raw_000004_000036.ppm;37;34;6;6;32;29;4
5287;raw_000004_000037.ppm;37;34;5;5;31;28;4
5288;raw_000004_000038.ppm;38;36;5;6;33;31;4
5289;raw_000004_000039.ppm;38;35;5;5;33;30;4
5290;raw_000004_000040.ppm;40;37;5;6;35;32;4
5291;raw_000004_000041.ppm;41;37;5;5;36;31;4
5292;raw_000004_000042.ppm;43;39;5;6;37;33;4
5293;raw_000004_000043.ppm;44;39;6;6;39;34;4
5294;raw_000004_000044.ppm;44;39;5;5;39;34;4
5295;raw_000004_000045.ppm;45;41;5;6;40;35;4
5296;raw_000004_000046.ppm;47;41;6;6;42;36;4
5297;raw_000004_000047.ppm;44;42;5;6;39;37;4
5298;raw_000004_000048.ppm;45;42;5;6;40;37;4
5299;raw_000004_000049.ppm;50;42;6;5;45;37;4
5300;raw_000004_000050.ppm;50;43;5;5;45;38;4
5301;raw_000004_000051.ppm;51;44;5;5;46;39;4
5302;raw_000004_000052.ppm;54;46;6;6;48;41;4
5303;raw_000004_000053.ppm;55;47;6;5;50;42;4
5304;raw_000004_000054.ppm;57;49;6;6;51;44;4
5305;raw_000004_000055.ppm;59;51;6;6;53;46;4
5306;raw_000004_000056.ppm;59;52;5;6;54;47;4
5307;raw_000004_000057.ppm;63;54;6;5;58;48;4
5308;raw_000004_000058.ppm;65;56;6;6;59;51;4
5309;raw_000004_000059.ppm;69;58;6;5;63;53;4
5310;raw_000004_000060.ppm;33;32;5;5;28;27;4
5311;raw_000004_000061.ppm;33;33;5;6;28;28;4
5312;raw_000004_000062.ppm;35;35;6;6;30;29;4
5313;raw_000004_000063.ppm;35;35;5;6;30;30;4
5314;raw_000004_000064.ppm;36;34;6;5;31;29;4
5315;raw_000004_000065.ppm;36;36;5;6;31;31;4
5316;raw_000004_000066.ppm;38;37;6;6;33;32;4
5317;raw_000004_000067.ppm;38;37;6;6;33;32;4
5318;raw_000004_000068.ppm;38;37;5;5;33;32;4
5319;raw_000004_000069.ppm;39;39;5;6;34;34;4
5320;raw_000004_000070.ppm;41;40;5;6;36;35;4
5321;raw_000004_000071.ppm;43;40;6;6;38;35;4
5322;raw_000004_000072.ppm;44;41;6;6;39;36;4
5323;raw_000004_000073.ppm;44;42;6;5;39;37;4
5324;raw_000004_000074.ppm;45;44;6;6;40;39;4
5325;raw_000004_000075.ppm;47;46;5;6;42;41;4
5326;raw_000004_000076.ppm;49;46;6;5;44;41;4
5327;raw_000004_000077.ppm;50;48;6;6;45;43;4
5328;raw_000004_000078.ppm;52;51;5;6;47;46;4
5329;raw_000004_000079.ppm;55;52;6;5;50;47;4
5330;raw_000004_000080.ppm;56;53;6;5;51;48;4
5331;raw_000004_000081.ppm;58;57;5;6;53;52;4
5332;raw_000004_000082.ppm;61;59;6;6;56;53;4
5333;raw_000004_000083.ppm;63;59;6;5;58;54;4
5334;raw_000004_000084.ppm;68;65;6;6;62;60;4
5335;raw_000004_000085.ppm;72;71;7;7;66;64;4
5336;raw_000004_000086.ppm;81;77;8;7;74;71;4
5337;raw_000004_000087.ppm;87;81;8;7;80;74;4
5338;raw_000004_000088.ppm;92;85;8;7;84;78;4
5339;raw_000004_000089.ppm;105;99;10;8;96;91;4
5340;raw_000004_000090.ppm;34;34;5;6;29;29;4
5341;raw_000004_000091.ppm;35;34;5;5;29;28;4
5342;raw_000004_000092.ppm;37;35;6;5;32;29;4
5343;raw_000004_000093.ppm;38;36;6;6;33;31;4
5344;raw_000004_000094.ppm;38;37;6;6;33;31;4
5345;raw_000004_000095.ppm;39;38;5;6;33;32;4
5346;raw_000004_000096.ppm;39;38;5;6;34;33;4
5347;raw_000004_000097.ppm;40;38;6;5;35;32;4
5348;raw_000004_000098.ppm;42;39;6;6;37;34;4
5349;raw_000004_000099.ppm;42;39;5;5;37;34;4
5350;raw_000004_000100.ppm;43;41;5;6;38;36;4
5351;raw_000004_000101.ppm;45;43;5;6;40;38;4
5352;raw_000004_000102.ppm;46;44;5;6;41;39;4
5353;raw_000004_000103.ppm;48;45;6;6;43;40;4
5354;raw_000004_000104.ppm;49;47;5;5;44;41;4
5355;raw_000004_000105.ppm;51;49;6;6;46;44;4
5356;raw_000004_000106.ppm;53;51;6;6;48;45;4
5357;raw_000004_000107.ppm;54;51;6;5;49;46;4
5358;raw_000004_000108.ppm;57;54;6;6;51;49;4
5359;raw_000004_000109.ppm;58;56;5;6;53;51;4
5360;raw_000004_000110.ppm;62;58;5;5;57;53;4
5361;raw_000004_000111.ppm;64;61;5;6;58;56;4
5362;raw_000004_000112.ppm;67;64;6;6;61;59;4
5363;raw_000004_000113.ppm;73;71;6;6;67;65;4
5364;raw_000004_000114.ppm;77;75;7;7;71;69;4
5365;raw_000004_000115.ppm;83;80;8;8;76;73;4
5366;raw_000004_000116.ppm;92;86;8;7;84;79;4
5367;raw_000004_000117.ppm;100;95;9;9;92;87;4
5368;raw_000004_000118.ppm;106;99;10;9;97;91;4
5369;raw_000004_000119.ppm;117;118;7;11;107;108;4
5370;raw_000004_000120.ppm;29;29;6;6;24;24;4
5371;raw_000004_000121.ppm;29;29;6;6;24;24;4
5372;raw_000004_000122.ppm;31;31;6;6;26;26;4
5373;raw_000004_000123.ppm;30;31;5;6;25;26;4
5374;raw_000004_000124.ppm;32;33;5;6;27;28;4
5375;raw_000004_000125.ppm;32;33;5;6;27;28;4
5376;raw_000004_000126.ppm;33;32;6;5;28;27;4
5377;raw_000004_000127.ppm;33;33;6;6;28;28;4
5378;raw_000004_000128.ppm;34;33;6;5;29;28;4
5379;raw_000004_000129.ppm;33;34;5;6;28;29;4
5380;raw_000004_000130.ppm;33;34;5;6;28;29;4
5381;raw_000004_000131.ppm;36;35;6;5;31;30;4
5382;raw_000004_000132.ppm;36;36;5;5;31;31;4
5383;raw_000004_000133.ppm;36;37;5;6;31;32;4
5384;raw_000004_000134.ppm;37;37;6;6;32;32;4
5385;raw_000004_000135.ppm;37;37;6;6;32;32;4
5386;raw_000004_000136.ppm;41;41;6;6;36;36;4
5387;raw_000004_000137.ppm;41;41;6;6;36;36;4
5388;raw_000004_000138.ppm;41;40;6;5;36;35;4
5389;raw_000004_000139.ppm;40;41;5;6;35;36;4
5390;raw_000004_000140.ppm;41;40;6;5;36;35;4
5391;raw_000004_000141.ppm;40;41;5;6;35;36;4
5392;raw_000004_000142.ppm;40;40;5;5;35;35;4
5393;raw_000004_000143.ppm;42;42;5;5;37;37;4
5394;raw_000004_000144.ppm;44;44;6;6;39;39;4
5395;raw_000004_000145.ppm;47;46;6;5;42;41;4
5396;raw_000004_000146.ppm;48;49;5;6;43;44;4
5397;raw_000004_000147.ppm;52;53;5;6;47;48;4
5398;raw_000004_000148.ppm;54;55;5;6;49;50;4
5399;raw_000004_000149.ppm;58;58;5;5;53;53;4
5400;raw_000004_000150.ppm;28;26;5;6;22;21;4
5401;raw_000004_000151.ppm;28;26;5;5;22;20;4
5402;raw_000004_000152.ppm;30;28;6;6;24;22;4
5403;raw_000004_000153.ppm;30;29;5;6;25;24;4
5404;raw_000004_000154.ppm;30;29;5;6;25;24;4
5405;raw_000004_000155.ppm;32;29;6;5;27;24;4
5406;raw_000004_000156.ppm;32;29;5;5;26;24;4
5407;raw_000004_000157.ppm;32;31;5;6;27;26;4
5408;raw_000004_000158.ppm;33;30;6;5;28;25;4
5409;raw_000004_000159.ppm;33;31;5;5;27;25;4
5410;raw_000004_000160.ppm;35;32;6;5;30;27;4
5411;raw_000004_000161.ppm;36;33;5;5;30;28;4
5412;raw_000004_000162.ppm;38;35;6;6;33;30;4
5413;raw_000004_000163.ppm;39;35;6;5;33;29;4
5414;raw_000004_000164.ppm;40;37;6;6;34;31;4
5415;raw_000004_000165.ppm;40;37;5;6;34;32;4
5416;raw_000004_000166.ppm;40;38;5;5;35;32;4
5417;raw_000004_000167.ppm;43;40;6;6;38;35;4
5418;raw_000004_000168.ppm;44;42;6;6;39;36;4
5419;raw_000004_000169.ppm;46;42;6;5;41;37;4
5420;raw_000004_000170.ppm;48;44;6;5;43;39;4
5421;raw_000004_000171.ppm;49;47;5;6;44;42;4
5422;raw_000004_000172.ppm;49;47;5;6;44;42;4
5423;raw_000004_000173.ppm;51;48;5;5;46;43;4
5424;raw_000004_000174.ppm;51;48;5;5;46;43;4
5425;raw_000004_000175.ppm;53;50;6;6;48;45;4
5426;raw_000004_000176.ppm;55;51;6;5;50;46;4
5427;raw_000004_000177.ppm;59;55;5;6;54;50;4
5428;raw_000004_000178.ppm;68;60;7;5;62;55;4
5429;raw_000004_000179.ppm;74;67;7;6;68;61;4
5430;raw_000004_000180.ppm;27;25;6;5;22;20;4
5431;raw_000004_000181.ppm;27;27;6;6;22;21;4
5432;raw_000004_000182.ppm;28;28;5;6;22;22;4
5433;raw_000004_000183.ppm;29;27;5;5;23;22;4
5434;raw_000004_000184.ppm;30;28;6;5;25;22;4
5435;raw_000004_000185.ppm;30;28;6;6;25;23;4
5436;raw_000004_000186.ppm;31;29;6;6;26;24;4
5437;raw_000004_000187.ppm;32;30;5;6;26;25;4
5438;raw_000004_000188.ppm;33;31;6;5;28;25;4
5439;raw_000004_000189.ppm;35;31;6;5;29;25;4
5440;raw_000004_000190.ppm;35;32;5;6;29;27;4
5441;raw_000004_000191.ppm;35;34;5;6;30;28;4
5442;raw_000004_000192.ppm;37;35;5;6;31;29;4
5443;raw_000004_000193.ppm;38;36;5;6;32;30;4
5444;raw_000004_000194.ppm;39;36;5;5;33;30;4
5445;raw_000004_000195.ppm;41;38;6;6;35;32;4
5446;raw_000004_000196.ppm;41;39;5;6;36;33;4
5447;raw_000004_000197.ppm;43;40;6;6;38;34;4
5448;raw_000004_000198.ppm;45;42;5;6;40;36;4
5449;raw_000004_000199.ppm;49;44;6;6;44;39;4
5450;raw_000004_000200.ppm;50;44;6;5;45;39;4
5451;raw_000004_000201.ppm;52;46;5;5;47;40;4
5452;raw_000004_000202.ppm;55;49;5;5;50;43;4
5453;raw_000004_000203.ppm;60;52;6;5;54;46;4
5454;raw_000004_000204.ppm;62;55;5;6;57;50;4
5455;raw_000004_000205.ppm;67;57;6;6;61;52;4
5456;raw_000004_000206.ppm;72;60;6;5;65;55;4
5457;raw_000004_000207.ppm;76;66;6;6;69;60;4
5458;raw_000004_000208.ppm;84;71;8;6;76;64;4
5459;raw_000004_000209.ppm;89;75;8;6;81;69;4
5460;raw_000004_000210.ppm;27;27;6;6;22;22;4
5461;raw_000004_000211.ppm;27;27;6;6;22;22;4
5462;raw_000004_000212.ppm;26;27;5;6;21;22;4
5463;raw_000004_000213.ppm;27;28;5;6;22;23;4
5464;raw_000004_000214.ppm;27;28;5;6;22;23;4
5465;raw_000004_000215.ppm;28;28;6;6;23;23;4
5466;raw_000004_000216.ppm;27;28;5;6;22;23;4
5467;raw_000004_000217.ppm;27;28;5;6;22;23;4
5468;raw_000004_000218.ppm;27;28;5;6;22;23;4
5469;raw_000004_000219.ppm;28;28;5;5;23;23;4
5470;raw_000004_000220.ppm;27;27;5;5;22;22;4
5471;raw_000004_000221.ppm;28;29;5;6;23;24;4
5472;raw_000004_000222.ppm;28;28;5;5;23;23;4
5473;raw_000004_000223.ppm;30;30;5;5;25;25;4
5474;raw_000004_000224.ppm;30;30;5;5;25;25;4
5475;raw_000004_000225.ppm;31;32;5;6;25;27;4
5476;raw_000004_000226.ppm;33;32;6;5;28;27;4
5477;raw_000004_000227.ppm;34;35;5;6;29;30;4
5478;raw_000004_000228.ppm;38;36;6;5;33;31;4
5479;raw_000004_000229.ppm;40;39;5;6;35;34;4
5480;raw_000004_000230.ppm;41;41;5;6;36;35;4
5481;raw_000004_000231.ppm;44;42;5;5;38;36;4
5482;raw_000004_000232.ppm;48;45;6;5;43;40;4
5483;raw_000004_000233.ppm;53;50;6;6;47;45;4
5484;raw_000004_000234.ppm;57;55;5;6;52;50;4
5485;raw_000004_000235.ppm;63;60;5;5;58;55;4
5486;raw_000004_000236.ppm;74;71;7;7;68;65;4
5487;raw_000004_000237.ppm;88;84;8;7;81;77;4
5488;raw_000004_000238.ppm;106;100;10;8;97;92;4
5489;raw_000004_000239.ppm;124;119;11;10;114;109;4
5490;raw_000004_000240.ppm;30;30;5;5;25;25;4
5491;raw_000004_000241.ppm;30;31;5;6;25;26;4
5492;raw_000004_000242.ppm;30;30;5;5;25;25;4
5493;raw_000004_000243.ppm;30;31;5;6;25;26;4
5494;raw_000004_000244.ppm;31;31;5;5;26;26;4
5495;raw_000004_000245.ppm;32;31;6;5;27;26;4
5496;raw_000004_000246.ppm;32;31;6;5;27;26;4
5497;raw_000004_000247.ppm;32;33;5;6;27;28;4
5498;raw_000004_000248.ppm;34;35;5;6;29;30;4
5499;raw_000004_000249.ppm;35;34;6;5;30;29;4
5500;raw_000004_000250.ppm;34;34;5;5;29;29;4
5501;raw_000004_000251.ppm;35;35;6;6;30;30;4
5502;raw_000004_000252.ppm;35;35;5;5;30;30;4
5503;raw_000004_000253.ppm;36;36;6;6;31;31;4
5504;raw_000004_000254.ppm;36;36;6;6;31;31;4
5505;raw_000004_000255.ppm;40;40;6;6;35;35;4
5506;raw_000004_000256.ppm;39;40;5;6;34;35;4
5507;raw_000004_000257.ppm;40;40;6;6;35;35;4
5508;raw_000004_000258.ppm;40;40;5;5;35;35;4
5509;raw_000004_000259.ppm;41;40;6;5;36;35;4
5510;raw_000004_000260.ppm;42;43;5;6;37;38;4
5511;raw_000004_000261.ppm;44;44;5;5;39;39;4
5512;raw_000004_000262.ppm;45;45;6;6;40;40;4
5513;raw_000004_000263.ppm;48;48;5;5;43;43;4
5514;raw_000004_000264.ppm;50;50;5;5;45;45;4
5515;raw_000004_000265.ppm;53;53;6;6;48;48;4
5516;raw_000004_000266.ppm;55;55;6;6;50;50;4
5517;raw_000004_000267.ppm;61;61;6;6;56;56;4
